楷飞喊,矫痢,扁措咯疙(傈眉)[斥],扁措咯疙(巢磊)[斥],扁措咯疙(咯磊)[斥],荤噶犬伏(傈眉),荤噶犬伏(巢磊),荤噶犬伏(咯磊),积粮磊(傈眉),积粮磊(巢磊),积粮磊(咯磊),沥瘤牢备(傈眉),沥瘤牢备(巢磊),沥瘤牢备(咯磊),醚积粮斥荐(傈眉),醚积粮斥荐(巢磊),醚积粮斥荐(咯磊),荤噶磊(傈眉),荤噶磊(巢磊),荤噶磊(咯磊)
59技,2017 斥,26.01474,23.59982,28.32184,0.00443,0.00674,0.00222,94320.39713,92167.28737,96475.0672,94111.66004,91856.8183,96368.05863,2453720.833,2175130.946,2732351.31,417.47418,620.93814,214.01713
59技,2018 斥,26.08002,23.64115,28.41516,0.00441,0.00661,0.00231,94302.0112,92253.83178,96351.90886,94093.93758,91948.95873,96240.63088,2459398.501,2180986.547,2737855.267,416.14724,609.7461,222.55597
60技,1970 斥,15.85043,12.7395,18.39896,0.02514,0.03668,0.01569,65859.81985,59317.79282,72407.89929,65031.91827,58229.82604,71839.98683,1043906.496,755679.2495,1332229.736,1655.80316,2175.93356,1135.82492
60技,1971 斥,15.92588,12.80109,18.48157,0.02466,0.03607,0.01533,66596.79958,59927.38349,73272.02658,65775.64781,58846.64157,72710.39331,1060612.575,767135.9367,1354181.826,1642.30354,2161.48385,1123.26653
60技,1972 斥,16.00083,12.86224,18.56422,0.02419,0.03547,0.01498,67312.73134,60524.83849,74106.1979,66498.57253,59451.57904,73551.0723,1077059.762,778485.1014,1375723.685,1628.31763,2146.51889,1110.25121
60技,1973 斥,16.07528,12.92286,18.64692,0.02373,0.03487,0.01464,68008.24082,61110.33817,74911.48448,67201.29337,60044.79577,74363.0686,1093251.453,789720.1186,1396868.735,1613.8949,2131.08479,1096.83176
60技,1974 斥,16.14929,12.98303,18.72969,0.02328,0.03429,0.01431,68683.94078,61684.06439,75688.9302,67884.4056,60626.46328,75147.40144,1109196.843,800846.104,1417630.254,1599.07035,2115.20223,1083.05751
60技,1975 斥,16.22293,13.04286,18.81253,0.02284,0.03372,0.01398,69340.43012,62246.19998,76439.55021,68548.49173,61196.75457,75905.063,1124905.238,811868.5777,1438021.34,1583.87678,2098.89082,1068.97442
60技,1976 斥,16.2962,13.10226,18.89545,0.02241,0.03316,0.01367,69978.29315,62796.92823,77164.32997,69194.11469,61755.83162,76637.01732,1140380.115,822781.6129,1458054.879,1568.35691,2082.19323,1054.6253
60技,1977 斥,16.36911,13.16123,18.97847,0.02199,0.03261,0.01336,70598.09902,63336.4325,77864.22453,69821.8264,62303.86319,77344.19957,1155627.716,833585.0546,1477743.511,1552.54525,2065.13862,1040.04994
60技,1978 斥,16.44168,13.21976,19.06158,0.02158,0.03206,0.01305,71200.40136,63864.89578,78540.15825,70432.16423,62841.0183,78027.5156,1170654.189,844278.8224,1497099.615,1536.47427,2047.75496,1025.28531
60技,1979 斥,16.51394,13.27788,19.14481,0.02118,0.03153,0.01276,71785.73801,64382.50035,79193.02458,71025.65076,63367.46584,78687.84173,1185465.576,854862.9068,1516135.289,1520.1745,2030.06903,1010.36571
60技,1980 斥,16.61103,13.38126,19.24289,0.0207,0.03082,0.01246,72654.54356,65244.94738,80067.63249,71902.55532,64239.62785,79568.93939,1206867.117,873059.4709,1540733.008,1503.97648,2010.63907,997.3862
60技,1981 斥,16.73859,13.55149,19.3419,0.02024,0.03013,0.01216,73490.14166,66082.13798,80901.10977,72746.42224,65086.65312,80409.12577,1230121.599,895511.6971,1564781.404,1487.43885,1990.96972,983.96799
60技,1982 斥,16.87397,13.73789,19.44188,0.01978,0.02943,0.01188,74293.81768,66894.71889,81695.38077,73559.04892,65910.24373,81210.29406,1253631.294,918992.6002,1588311.922,1469.5375,1968.95032,970.17343
60技,1983 斥,17.01132,13.92737,19.54288,0.01933,0.02876,0.0116,75066.82519,67683.33719,82452.30579,74341.25407,66710.20569,81974.27578,1276985.904,942650.7211,1611355.418,1451.14226,1946.263,956.06003
60技,1984 斥,17.16564,14.14511,19.65484,0.01857,0.02759,0.01114,76137.19592,68796.56009,83481.85707,75430.2286,67847.47129,83016.97385,1306943.942,973134.8126,1640822.564,1413.93464,1898.1776,929.76643
60技,1985 斥,17.31739,14.36032,19.76417,0.01784,0.02648,0.0107,77150.30848,69867.10165,84438.55468,76462.04225,68942.18084,83986.89807,1336041.927,1003313.624,1668857.858,1376.53246,1849.84162,903.31321
60技,1986 斥,17.53082,14.64778,19.93301,0.01692,0.02498,0.0102,78198.91745,71086.62683,85316.3964,77537.47345,70198.81157,84881.27978,1370891.292,1041261.557,1700612.282,1322.888,1775.63053,870.23324
60技,1987 斥,17.73911,14.92889,20.09628,0.01604,0.02357,0.00973,79195.63658,72254.63392,86141.90274,78560.45991,71403.14218,85722.99892,1404860.137,1078681.75,1731132.143,1270.35334,1702.98349,837.80763
60技,1988 斥,17.95647,15.23264,20.24861,0.01549,0.02277,0.00936,80004.87895,73121.92097,86893.88107,79385.41852,72289.45873,86487.37567,1436605.546,1113839.81,1759480.037,1238.92085,1664.9245,813.01081
60技,1989 斥,18.17146,15.53586,20.39665,0.01495,0.022,0.009,80778.42215,73961.0878,87602.34559,80174.59592,73147.64246,87208.08922,1467861.858,1149049.281,1786794.368,1207.65245,1626.89069,788.51273
60技,1990 斥,18.42631,15.7537,20.68808,0.01457,0.02142,0.00878,81396.82273,74623.36733,88178.23881,80803.72947,73824.13009,87791.23152,1499842.999,1175594.348,1824238.689,1186.18653,1598.4745,774.01458
60技,1991 斥,18.68768,15.97053,20.99264,0.01421,0.02086,0.00856,81987.82088,75262.6558,88721.81474,81405.48736,74477.6628,88342.078,1532161.862,1201984.646,1862504.684,1164.66703,1569.986,759.47348
60技,1992 斥,18.82947,16.14708,21.11407,0.01391,0.02056,0.00824,82765.21902,76140.46531,89398.23667,82189.6577,75357.55599,89029.96589,1558425.386,1229445.883,1887561.012,1151.12264,1565.81865,736.54156
60技,1993 斥,19.04619,16.31351,21.38262,0.01362,0.02027,0.00793,83501.7066,76977.8151,90033.31512,82933.10536,76197.49505,89676.38016,1590389.19,1255778.199,1925147.908,1137.20246,1560.64011,713.86992
60技,1994 斥,19.22035,16.51558,21.54254,0.01316,0.01966,0.00757,84063.94052,77668.84472,90465.14781,83511.00103,76905.23303,90122.84031,1615738.58,1282746.121,1948849.309,1105.87899,1527.22338,684.61499
60技,1995 斥,19.36737,16.71625,21.65274,0.01271,0.01907,0.00722,84604.61129,78338.06891,90875.76707,84067.00776,77591.0479,90547.55172,1638568.714,1309518.424,1967709.085,1075.20705,1494.04202,656.43071
60技,1996 斥,19.55352,16.94995,21.81237,0.01216,0.01831,0.00683,85248.4633,79206.23672,91293.91607,84730.03868,78481.06978,90982.21415,1666907.173,1342541.653,1991336.414,1036.84924,1450.33387,623.40384
60技,1997 斥,19.7784,17.18203,22.04483,0.01164,0.01758,0.00646,85864.14175,80039.11406,91691.10855,85364.37598,79335.51101,91395.16879,1698255.035,1375234.666,2021314.495,999.53153,1407.2061,591.87953
60技,1998 斥,19.93317,17.37199,22.18438,0.01127,0.01704,0.00619,86568.74161,80993.05534,92145.00267,86081.07631,80302.82582,91859.89835,1725589.151,1407010.626,2044179.823,975.33061,1380.45905,570.20864
60技,1999 斥,20.03999,17.55984,22.23408,0.0109,0.01652,0.00593,87234.41509,81895.34115,92572.80608,86758.80553,81218.72958,92298.20226,1748177.112,1438069.471,2058271.534,951.21911,1353.22315,549.20764
60技,2000 斥,20.29272,17.82406,22.49462,0.01037,0.01569,0.00562,87983.15738,82955.50749,93011.07606,87527.14545,82304.83293,92749.66305,1785418.017,1478603.537,2092248.887,912.02386,1301.34914,522.82601
60技,2001 斥,20.54016,18.08507,22.74644,0.00985,0.01489,0.00533,88686.2506,83953.05276,93420.99016,88249.28535,83327.88944,93172.21537,1821629.731,1518296.5,2124994.638,873.9305,1250.32662,497.54957
60技,2002 斥,20.70957,18.33458,22.85579,0.00964,0.01451,0.00524,89165.21066,84654.86151,93678.26898,88735.24997,84040.53144,93432.66461,1846573.056,1552111.516,2141090.712,859.92138,1228.66015,491.20874
60技,2003 斥,21.10419,18.7139,23.27182,0.00887,0.01335,0.00479,89466.77404,85098.18664,93839.49563,89070.20642,84530.0005,93614.52821,1888123.936,1592518.914,2183816.227,793.13523,1136.37228,449.93483
60技,2004 斥,21.39601,18.94715,23.62699,0.00835,0.01254,0.00453,90002.71246,85813.19567,94194.1207,89627.16652,85275.23751,93980.9791,1925699.132,1625915.223,2225523.528,751.09187,1075.91632,426.28321
60技,2005 斥,21.72206,19.2687,23.97896,0.00777,0.01152,0.00431,90515.80254,86741.0031,94291.53722,90164.23892,86241.24854,94088.16089,1966189.615,1671386.553,2261013.02,703.12725,999.5091,406.75267
60技,2006 斥,22.05246,19.60304,24.31372,0.00716,0.01068,0.00391,91085.14306,87448.1783,94724.28915,90759.04451,86981.22606,94539.03648,2008651.086,1714250.465,2303099.829,652.19709,933.90447,370.50533
60技,2007 斥,22.39353,19.92549,24.68354,0.00698,0.01036,0.00384,91329.75708,87912.89862,94747.91278,91011.07851,87457.60824,94565.84149,2045195.89,1751707.434,2338713.429,637.35714,910.58077,364.14257
60技,2008 斥,22.7877,20.22528,25.17139,0.00677,0.01007,0.0037,91538.66935,88231.23301,94846.76726,91228.77822,87786.88134,94671.33444,2085955.646,1784500.997,2387425.409,619.78225,888.70336,350.86563
60技,2009 斥,23.22655,20.65861,25.62039,0.00652,0.00975,0.0035,91675.59284,88459.21476,94892.64943,91376.81429,88027.8591,94726.44579,2129307.747,1827444.298,2431187.02,597.55708,862.71131,332.40728
60技,2010 斥,23.33895,20.76981,25.7327,0.0065,0.00986,0.00336,91896.89769,88650.67558,95145.96703,91598.31605,88213.45672,94986.01337,2144777.217,1841257.957,2448363.001,597.16328,874.43774,319.90733
60技,2011 斥,23.59803,21.03524,25.9942,0.00617,0.0093,0.00324,92259.07973,89160.20036,95359.6867,91974.63769,88745.7037,95205.29396,2177132.294,1875506.573,2478798.829,568.88408,828.99334,308.78548
60技,2012 斥,23.71225,21.17751,26.08927,0.00588,0.00896,0.00299,92614.49638,89641.22675,95588.9808,92342.42127,89239.77758,95446.27619,2196097.714,1898377.535,2493846.746,544.15021,802.89833,285.40923
60技,2013 斥,24.15007,21.64673,26.50586,0.00567,0.00864,0.00288,92834.53891,90015.80674,95653.88747,92571.29158,89627.14497,95516.05284,2241960.753,1948548.061,2535388.423,526.49465,777.32355,275.66926
60技,2014 斥,24.50472,21.98322,26.88546,0.00545,0.00817,0.00288,93107.40803,90434.34304,95781.48648,92853.86663,90065.07834,95643.66562,2281571.131,1988038.073,2575129.126,507.0828,738.52941,275.64171
60技,2015 斥,24.64568,22.21296,26.95027,0.0052,0.00784,0.0027,93437.25446,90910.36376,95965.13424,93194.27382,90553.88164,95835.6525,2302824.996,2019388.433,2586286.017,485.96128,712.96424,258.96347
60技,2016 斥,24.88977,22.4802,27.17957,0.00514,0.00766,0.00274,93617.74878,91232.5625,96004.07674,93377.33447,90883.22876,95872.57893,2330123.786,2050926.01,2609349.98,480.82862,698.66746,262.99563
60技,2017 斥,25.12818,22.7565,27.3837,0.00476,0.00722,0.00241,93902.92296,91546.34924,96261.05007,93679.55574,91215.6523,96145.00889,2359609.173,2083274.128,2635983.252,446.73442,661.39388,232.08235
60技,2018 斥,25.1934,22.79512,27.47979,0.00471,0.00706,0.00247,93885.86396,91644.08569,96129.35289,93664.87856,91320.70119,96010.76256,2365304.563,2089037.589,2641614.636,441.9708,646.76898,237.18066
61技,1970 斥,15.24631,12.20558,17.6842,0.02683,0.03925,0.01687,64204.01669,57141.85926,71272.07437,63342.7347,56020.53589,70670.75462,978874.5773,697449.4234,1260389.749,1722.56397,2242.64674,1202.6395
61技,1971 斥,15.31591,12.26137,17.76152,0.02637,0.03867,0.01652,64954.49604,57765.89964,72148.76005,64098.09321,56649.03653,71552.74278,994836.927,708289.2952,1281471.433,1712.80565,2233.72622,1192.03454
61技,1972 斥,15.3851,12.31679,17.83897,0.02592,0.0381,0.01618,65684.41371,58378.3196,72995.9467,64833.18578,57266.2322,72405.50776,1010561.19,719033.5224,1302172.613,1702.45585,2224.1748,1180.87788
61技,1973 斥,15.45388,12.37173,17.91657,0.02548,0.03754,0.01584,66394.34591,58979.25337,73814.65272,65548.56458,57872.23579,73230.04122,1026050.16,729675.3228,1322505.666,1691.56266,2214.03518,1169.223
61技,1974 斥,15.52231,12.42628,17.99433,0.02505,0.03699,0.01551,67084.87043,59568.86216,74605.87269,66244.7897,58467.19822,74027.31264,1041312.437,740219.6407,1342482.852,1680.16145,2203.32788,1157.12009
61技,1975 斥,15.59047,12.48056,18.07226,0.02462,0.03645,0.01519,67756.55334,60147.30915,75370.57579,66922.41056,59051.27289,74798.26766,1056356.746,750671.8231,1362116.277,1668.28556,2192.07252,1144.61625
61技,1976 斥,15.65834,12.53445,18.15035,0.02421,0.03591,0.01487,68409.93624,60714.735,76109.70467,67581.94769,59624.58043,75543.82686,1071186,761025.7813,1381417.862,1655.9771,2180.30914,1131.75561
61技,1977 斥,15.72593,12.58797,18.22863,0.0238,0.03538,0.01456,69045.55377,61271.29388,76824.1746,68223.91834,60187.26085,76264.88487,1085805.89,771281.1914,1400399.312,1643.27087,2168.06606,1118.57946
61技,1978 斥,15.79328,12.64112,18.30709,0.0234,0.03487,0.01426,69663.9271,61817.14081,77514.87294,68848.82717,60739.4555,76962.30974,1100222.025,781437.8041,1419072.1,1630.19985,2155.37062,1105.12641
61技,1979 斥,15.8604,12.6939,18.38576,0.02301,0.03436,0.01396,70265.56351,62352.43132,78182.65887,69457.16589,61281.30673,77636.94262,1114439.925,791495.4409,1437447.447,1616.79525,2142.24919,1091.43251
61技,1980 斥,15.95159,12.79084,18.47932,0.02249,0.03355,0.01364,71150.56708,63234.30832,79070.24629,70350.54107,62173.47253,78530.9916,1134964.562,808819.843,1461164.069,1600.05201,2121.67158,1078.50936
61技,1981 斥,16.07405,12.95693,18.57389,0.02198,0.03278,0.01333,72002.70281,64091.16826,79917.14178,71211.27006,63040.80894,79384.60367,1157375.177,830425.0439,1484372.279,1582.8655,2100.71865,1065.07621
61技,1982 斥,16.20438,13.13935,18.66953,0.02148,0.032,0.01302,72824.28017,64925.76857,80725.20734,72042.11673,63887.01555,80199.60754,1180072.245,853082.3565,1507101.628,1564.32688,2077.50605,1051.1996
61技,1983 斥,16.3368,13.32491,18.76628,0.02099,0.03124,0.01272,73615.68294,65737.07419,81496.24576,72843.06785,64710.29408,80977.77519,1202644.65,875940.5154,1529381.142,1545.23017,2053.56021,1036.94114
61技,1984 斥,16.481,13.53228,18.87058,0.02018,0.03003,0.0122,74723.26128,66898.38249,82552.09064,73969.38281,65894.0295,82048.64683,1231513.714,905287.3413,1557805.59,1507.75693,2008.70597,1006.88761
61技,1985 斥,16.6229,13.73727,18.97248,0.0194,0.02886,0.01169,75773.77602,68017.26003,83535.24146,75038.81622,67035.66092,83046.87297,1259579.885,934371.4432,1584870.96,1469.9196,1963.19822,976.73699
61技,1986 斥,16.82389,14.01023,19.13327,0.0184,0.02725,0.01114,76876.02945,69310.99631,84446.16316,76168.69953,68366.57448,83975.87821,1293353.818,971062.7457,1615731.002,1414.65985,1888.84365,940.5699
61技,1987 斥,17.02015,14.27718,19.28875,0.01746,0.02573,0.01061,77925.28324,70551.65044,85304.09511,77245.11364,69643.82759,84851.53355,1326299.677,1007278.608,1645409.144,1360.33921,1815.64571,905.12312
61技,1988 斥,17.23105,14.5759,19.43513,0.01688,0.02489,0.01024,78765.95809,71456.99648,86080.87027,78101.12917,70567.81674,85640.34193,1357220.127,1041550.352,1672992.661,1329.65785,1778.35948,881.05668
61技,1989 斥,17.43966,14.87404,19.57737,0.01632,0.02407,0.00987,79570.7697,72334.19711,86813.83286,78921.28104,71463.73886,86385.26082,1387687.262,1075901.638,1699586.279,1298.97732,1740.91651,857.14408
61技,1990 斥,17.69141,15.0876,19.86686,0.01593,0.02343,0.00967,80210.6362,73024.89284,87404.22423,79571.64209,72169.25803,86981.80833,1419039.269,1101770.218,1736447.457,1277.98822,1711.26962,844.8318
61技,1991 斥,17.94976,15.30012,20.16957,0.01555,0.02282,0.00946,80823.15385,73692.6698,87962.34126,80194.72545,72851.92079,87546.16581,1450756.375,1127506.984,1774162.606,1256.8568,1681.49803,832.35091
61技,1992 斥,18.088,15.47561,20.28532,0.01519,0.0224,0.00912,81614.09638,74574.64666,88661.69511,80994.3138,73739.48458,88257.23016,1476235.729,1154088.327,1798531.046,1239.56516,1670.32418,808.92991
61技,1993 斥,18.30225,15.64074,20.54952,0.01483,0.02199,0.0088,82364.50413,75417.175,89319.4452,81753.57432,74588.10484,88926.59928,1507456.084,1179580.703,1835471.528,1221.85963,1658.14032,785.69186
61技,1994 斥,18.46991,15.83682,20.703,0.01432,0.02131,0.0084,82958.06153,76141.62134,89780.53281,82364.00348,75330.44295,89403.55191,1532227.579,1205840.888,1858726.468,1188.11611,1622.35679,753.96181
61技,1995 斥,18.61023,16.03153,20.80664,0.01383,0.02065,0.00802,83529.40424,76844.02689,90219.33636,82951.87702,76050.62087,89857.65646,1554501.706,1231927.376,1877161.533,1155.05443,1586.81204,723.3598
61技,1996 斥,18.78811,16.25678,20.9589,0.01324,0.01983,0.00759,84211.61407,77755.90285,90670.51223,83654.16513,76985.05547,90326.44063,1582177.134,1264060.583,1900354.2,1114.89787,1541.69475,688.14318
61技,1997 斥,19.00546,16.48058,21.1848,0.01268,0.01904,0.00718,84864.61022,78631.90796,91099.22903,84326.73368,77883.37098,90772.00076,1612890.659,1295899.155,1929919.326,1075.75309,1497.07394,654.45652
61技,1998 斥,19.15461,16.66455,21.3194,0.01228,0.01849,0.00688,85593.41101,79612.5963,91574.79403,85067.84979,78876.49196,91259.77244,1639508.074,1326707.8,1952319.925,1051.12243,1472.20868,630.04316
61技,1999 斥,19.25541,16.84647,21.3638,0.0119,0.01796,0.00659,86283.19598,80542.11801,92023.59845,85769.9296,79818.78674,91720.40098,1661418.307,1356850.742,1965973.332,1026.53275,1446.66254,606.39493
61技,2000 斥,19.50004,17.10015,21.61895,0.0113,0.01706,0.00621,87071.13351,81654.15836,92488.25005,86579.19655,80957.61843,92200.8593,1697890.871,1396298.704,1999499.224,983.87394,1393.07985,574.78151
61技,2001 斥,19.7396,17.35092,21.86555,0.01073,0.01621,0.00586,87812.3201,82702.72613,92923.44059,87341.11565,82032.62392,92651.1257,1733380.446,1434968.611,2031822.423,942.40891,1340.20441,544.62978
61技,2002 斥,19.90637,17.59724,21.97363,0.01036,0.01557,0.0057,88305.28928,83426.20136,93187.06024,87847.89209,82776.78136,92921.67197,1757837.806,1468070.985,2047658.047,914.79438,1298.84001,530.77654
61技,2003 斥,20.28848,17.96041,22.38153,0.00978,0.01479,0.00529,88673.63881,83961.81436,93389.5608,88239.86124,83341.10067,93142.69932,1799053.73,1507988.914,2090201.699,867.55513,1241.42739,493.72296
61技,2004 斥,20.57186,18.18137,22.73213,0.00926,0.01395,0.00503,89251.62059,84737.27935,93767.83749,88838.26932,84146.31507,93532.09055,1836071.966,1540639.986,2131542.549,826.70253,1181.92855,471.49388
61技,2005 斥,20.8882,18.48749,23.08068,0.00866,0.01288,0.00481,89812.67529,85741.49399,93884.78456,89423.64464,85189.29869,93658.91455,1876025.376,1585145.304,2166924.859,778.0613,1104.39062,451.74002
61技,2006 斥,21.20789,18.80926,23.40723,0.00785,0.01174,0.00429,90432.94597,86514.27383,94353.78382,90077.87427,86006.41575,94151.48999,1917892.042,1627269.239,2208560.793,710.1434,1015.71616,404.58766
61技,2007 斥,21.54739,19.1288,23.77684,0.00752,0.01113,0.00418,90692.39994,87002.31786,94383.77021,90351.60823,86518.21477,94186.28504,1954184.812,1664249.826,2244147.587,681.58341,968.20617,394.97034
61技,2008 斥,21.93963,19.42598,24.263,0.00726,0.01079,0.004,90918.88709,87342.52966,94495.90163,90588.80948,86871.14784,94307.12582,1994726.867,1696714.115,2292754.075,660.15524,942.76363,377.55161
61技,2009 斥,22.37566,19.85714,24.7087,0.00709,0.01057,0.00386,91078.03575,87596.50345,94560.24215,90755.39099,87133.59701,94377.85667,2037930.933,1739416.439,2336460.574,645.28952,925.81287,364.77095
61技,2010 斥,22.48833,19.97174,24.81783,0.00695,0.01044,0.00372,91299.73441,87776.23785,94826.0597,90982.53497,87318.07839,94649.81047,2053178.901,1753044.5,2353376.987,634.39887,916.31892,352.49847
61技,2011 斥,22.74134,20.22797,25.07702,0.0067,0.0101,0.00354,91690.19565,88331.20703,95050.90122,91383.23763,87885.32481,94882.86164,2085157.657,1786760.869,2383593.535,613.91605,891.76443,336.07916
61技,2012 斥,22.84943,20.36438,25.1659,0.00635,0.00969,0.00324,92070.34616,88838.32842,95303.57158,91777.91976,88408.01886,95149.0245,2103755.293,1809137.758,2398400.47,584.8528,860.61912,309.09415
61技,2013 斥,23.28496,20.83093,25.58102,0.00622,0.00939,0.00325,92308.04425,89238.48319,95378.21822,92020.93045,88819.40711,95223.06479,2149389.461,1858920.916,2439872.37,574.2276,838.15217,310.30686
61技,2014 斥,23.63617,21.16011,25.96161,0.00586,0.00878,0.00311,92600.32523,89695.81363,95505.84477,92329.23772,89302.07155,95357.40888,2188717.265,1897972.995,2479485.461,542.17502,787.48416,296.87179
